0, 0, 0, BLACK
255, 0, 0, RED
0, 255, 0, GREEN
0, 0, 255, BLUE
255, 0, 255, YELLOW
255, 127, 0, ORANGE
0, 255, 255, CYAN
75, 0, 130, INDIGO
128, 0, 128, PURPLE
255, 0, 255, MAGENTA
255, 192, 203, PINK
150, 75, 0, BROWN
128, 128, 128, GRAY
143, 0, 255, VIOLET
255, 255, 255, WHITE
